PROFUNDIDADE_M,GR_AUSENTE_ORIGINAL,GR_INVALIDO_FISICO,GR_EXTREMO_IQR,GR_INTERPOLADO,RT_AUSENTE_ORIGINAL,RT_INVALIDO_FISICO,RT_EXTREMO_IQR,RT_INTERPOLADO,NPHI_AUSENTE_ORIGINAL,NPHI_INVALIDO_FISICO,NPHI_EXTREMO_IQR,NPHI_INTERPOLADO,RHOB_AUSENTE_ORIGINAL,RHOB_INVALIDO_FISICO,RHOB_EXTREMO_IQR,RHOB_INTERPOLADO
1443.2440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1443.3960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1443.5480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1443.7000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1443.8520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1444.0040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1444.1560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1444.3080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1444.4600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1444.6120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1444.7640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1444.9160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1445.0680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1445.2200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1445.3720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1445.5240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1445.6760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1445.8280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1445.9800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1446.1320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1446.2840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1446.4360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1446.5880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1446.7400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1446.8920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1447.0440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1447.1960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1447.3480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1447.5000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1447.6520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1447.8040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1447.9560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1448.1080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1448.2600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1448.4120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1448.5640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1448.7160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1448.8680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449.0200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449.1720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449.3240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449.4760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449.6280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449.7800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449.9320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1450.0840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1450.2360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1450.3880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1450.5400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1450.6920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1450.8440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1450.9960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1451.1480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1451.3000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1451.4520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1451.6040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1451.7560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1451.9080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1452.0600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1452.2120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1452.3640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1452.5160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1452.6680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1452.8200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1452.9720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1453.1240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1453.2760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1453.4280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1453.5800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1453.7320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1453.8840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1454.0360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1454.1880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1454.3400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1454.4920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1454.6440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1454.7960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1454.9480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1455.1000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1455.2520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1455.4040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1455.5560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1455.7080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1455.8600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1456.0120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1456.1640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1456.3160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1456.4680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1456.6200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1456.7720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1456.9240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1457.0760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1457.2280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1457.3800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1457.5320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1457.6840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1457.8360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1457.9880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1458.1400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1458.2920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1458.4440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1458.5960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1458.7480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1458.9000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1459.0520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1459.2040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1459.3560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1459.5080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1459.6600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1459.8120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1459.9640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1460.1160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1460.2680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1460.4200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1460.5720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1460.7240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1460.8760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1461.0280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1461.1800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1461.3320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1461.4840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1461.6360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1461.7880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1461.9400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1462.0920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1462.2440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1462.3960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1462.5480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1462.7000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1462.8520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1463.0040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1463.1560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1463.3080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1463.4600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1463.6120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1463.7640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1463.9160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1464.0680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1464.2200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1464.3720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1464.5240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1464.6760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1464.8280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1464.9800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1465.1320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1465.2840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1465.4360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1465.5880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1465.7400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1465.8920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1466.0440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1466.1960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1466.3480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1466.5000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1466.6520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1466.8040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1466.9560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1467.1080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1467.2600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1467.4120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1467.5640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1467.7160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1467.8680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1468.0200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1468.1720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1468.3240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1468.4760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1468.6280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1468.7800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1468.9320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469.0840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469.2360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469.3880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469.5400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469.6920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469.8440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469.9960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1470.1480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1470.3000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1470.4520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1470.6040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1470.7560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1470.9080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1471.0600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1471.2120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1471.3640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1471.5160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1471.6680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1471.8200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1471.9720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1472.1240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1472.2760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1472.4280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1472.5800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1472.7320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1472.8840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1473.0360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1473.1880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1473.3400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1473.4920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1473.6440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1473.7960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1473.9480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1474.1000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1474.2520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1474.4040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1474.5560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1474.7080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1474.8600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1475.0120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1475.1640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1475.3160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1475.4680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1475.6200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1475.7720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1475.9240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1476.0760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1476.2280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1476.3800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1476.5320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1476.6840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1476.8360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1476.9880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1477.1400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1477.2920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1477.4440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1477.5960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1477.7480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1477.9000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1478.0520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1478.2040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1478.3560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1478.5080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1478.6600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1478.8120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1478.9640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1479.1160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1479.2680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1479.4200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1479.5720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1479.7240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1479.8760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480.0280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480.1800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480.3320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480.4840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480.6360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480.7880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480.9400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1481.0920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1481.2440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1481.3960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1481.5480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1481.7000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1481.8520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1482.0040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1482.1560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1482.3080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1482.4600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1482.6120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1482.7640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1482.9160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1483.0680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1483.2200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1483.3720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1483.5240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1483.6760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1483.8280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1483.9800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484.1320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484.2840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484.4360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484.5880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484.7400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484.8920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485.0440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485.1960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485.3480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485.5000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485.6520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485.8040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485.9560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1486.1080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1486.2600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1486.4120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1486.5640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1486.7160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1486.8680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1487.0200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1487.1720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1487.3240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1487.4760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1487.6280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1487.7800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1487.9320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1488.0840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1488.2360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1488.3880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1488.5400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1488.6920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1488.8440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1488.9960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1489.1480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1489.3000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1489.4520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1489.6040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1489.7560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1489.9080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1490.0600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1490.2120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1490.3640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1490.5160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1490.6680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1490.8200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1490.9720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1491.1240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1491.2760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1491.4280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1491.5800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1491.7320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1491.8840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492.0360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492.1880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492.3400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492.4920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492.6440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492.7960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492.9480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1493.1000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1493.2520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1493.4040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1493.5560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1493.7080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1493.8600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1494.0120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1494.1640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1494.3160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1494.4680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1494.6200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1494.7720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1494.9240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1495.0760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1495.2280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1495.3800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1495.5320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1495.6840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1495.8360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1495.9880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1496.1400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1496.2920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1496.4440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1496.5960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
