PROFUNDIDADE_M,GR,RT,NPHI,RHOB,CONFIANCA_FORCE,LITOLOGIA_CODIGO_FORCE,LITOLOGIA_REFERENCIA,VCL,PHIE,PHID,PHI_ND_EXEMPLO_SLIDE,SW_ARCHIE_BRUTA,SW,SW_ACIMA_1,SH,BVW,AVALIAVEL,POTENCIAL,CLASSE
2080.5800009,22.514091492,0.3809281588,0.3080682456,2.1360762119,1.0,30000.0,Arenito,0.0,0.3080682456,0.3114689624848485,0.30976860404242423,1.6631504049113157,1.0,True,0.0,0.3080682456,True,False,Fora dos critérios
2080.7320009,25.139596939,0.3792353272,0.2968509793,2.1271908283,1.0,30000.0,Arenito,0.0,0.2968509793,0.31685404345454554,0.30685251137727276,1.72984472137034,1.0,True,0.0,0.2968509793,True,False,Fora dos critérios
2080.8840009,24.342947006,0.3781261742,0.3207517564,2.125,1.0,30000.0,Arenito,0.0,0.3207517564,0.3181818181818181,0.31946678729090905,1.6032918557627724,1.0,True,0.0,0.3207517564,True,False,Fora dos critérios
2081.0360009,24.843025208,0.3775142133,0.3387847245,2.125,1.0,30000.0,Arenito,0.0,0.3387847245,0.3181818181818181,0.32848327134090904,1.5191810210837635,1.0,True,0.0,0.3387847245,True,False,Fora dos critérios
2081.1880009,22.011665344,0.378169328,0.3418000042,2.125,1.0,30000.0,Arenito,0.0,0.3418000042,0.3181818181818181,0.32999091119090906,1.504474341610125,1.0,True,0.0,0.3418000042,True,False,Fora dos critérios
2081.3400009,23.112373352,0.3791658282,0.3261004984,2.133960247,1.0,30000.0,Arenito,0.0,0.3261004984,0.31275136545454535,0.31942593192727264,1.5748309535055278,1.0,True,0.0,0.3261004984,True,False,Fora dos critérios
2081.4920009,23.233512878,0.382758081,0.3060360253,2.1307470798,1.0,30000.0,Arenito,0.0,0.3060360253,0.31469873951515154,0.3103673824075758,1.6701876302462602,1.0,True,0.0,0.3060360253,True,False,Fora dos critérios
2081.6440009,24.12439537,0.3867676556,0.2993976474,2.1348352432,1.0,30000.0,Arenito,0.0,0.2993976474,0.31222106472727273,0.30580935606363635,1.6983474464177428,1.0,True,0.0,0.2993976474,True,False,Fora dos critérios
2081.7960009,24.903606415,0.3902795315,0.3129115403,2.1366999149,1.0,30000.0,Arenito,0.0,0.3129115403,0.3110909606666667,0.3120012504833334,1.6176722372177454,1.0,True,0.0,0.3129115403,True,False,Fora dos critérios
2081.9480009,24.538656235,0.393293649,0.3251155913,2.1411628723,1.0,30000.0,Arenito,0.0,0.3251155913,0.3083861380000001,0.31675086465,1.550971209803662,1.0,True,0.0,0.3251155913,True,False,Fora dos critérios
2082.1000009,22.892637253,0.3966353834,0.3261693716,2.1352210045,1.0,30000.0,Arenito,0.0,0.3261693716,0.31198727,0.3190783208,1.5394340767636168,1.0,True,0.0,0.3261693716,True,False,Fora dos critérios
2082.2520009,20.495326996,0.3985504508,0.3223986328,2.1269476414,1.0,30000.0,Arenito,0.0,0.3223986328,0.31700142945454535,0.31970003112727263,1.5536928109611334,1.0,True,0.0,0.3223986328,True,False,Fora dos critérios
2082.4040009,19.403533936,0.4003961086,0.3162132204,2.1220824718,1.0,30000.0,Arenito,0.0,0.3162132204,0.3199500170909089,0.3180816187454545,1.5804292281353192,1.0,True,0.0,0.3162132204,True,False,Fora dos critérios
2082.5560009,21.196090698,0.401272893,0.3145000041,2.1240086555,1.0,30000.0,Arenito,0.0,0.3145000041,0.318782633030303,0.31664131856515154,1.5873015233197014,1.0,True,0.0,0.3145000041,True,False,Fora dos critérios
2082.7080009,23.750102997,0.401771158,0.312644124,2.125,1.0,30000.0,Arenito,0.0,0.312644124,0.3181818181818181,0.31541297109090904,1.5957334573485888,1.0,True,0.0,0.312644124,True,False,Fora dos critérios
2082.8600009,25.38867569,0.4007904828,0.3008307517,2.125,1.0,30000.0,Arenito,0.0,0.3008307517,0.3181818181818181,0.30950628494090904,1.6604242634266562,1.0,True,0.0,0.3008307517,True,False,Fora dos critérios
2083.0120009,22.807693481,0.4007687271,0.2961625755,2.1192479134,1.0,30000.0,Arenito,0.0,0.2961625755,0.32166793127272714,0.3089152533863636,1.6866419942539204,1.0,True,0.0,0.2961625755,True,False,Fora dos critérios
2083.1640009,20.823698044,0.3990620673,0.2976644039,2.1157295704,1.0,30000.0,Arenito,0.0,0.2976644039,0.3238002603636363,0.31073233213181817,1.6817168405648362,1.0,True,0.0,0.2976644039,True,False,Fora dos critérios
2083.3160009,17.082891464,0.3973755836,0.2986658514,2.1123461723,1.0,30000.0,Arenito,0.0,0.2986658514,0.32585080466666655,0.3122583280333333,1.6796308437837013,1.0,True,0.0,0.2986658514,True,False,Fora dos critérios
2083.4680009,18.700874329,0.3962709308,0.2995290756,2.1156013012,1.0,30000.0,Arenito,0.0,0.2995290756,0.3238779992727273,0.3117035374363637,1.6771229668803107,1.0,True,0.0,0.2995290756,True,False,Fora dos critérios
2083.6200009,17.869159698,0.3959999979,0.301907748,2.1171998978,1.0,30000.0,Arenito,0.0,0.301907748,0.3229091528484848,0.31240845042424237,1.6644783457562757,1.0,True,0.0,0.301907748,True,False,Fora dos critérios
2083.7720009,18.152547836,0.3963622749,0.3211034238,2.1200256348,1.0,30000.0,Arenito,0.0,0.3211034238,0.32119658496969683,0.3211500043848484,1.5642598829511245,1.0,True,0.0,0.3211034238,True,False,Fora dos critérios
2083.9240009,17.594564438,0.3975111842,0.3267276585,2.1182830334,1.0,30000.0,Arenito,0.0,0.3267276585,0.322252707030303,0.3244901827651515,1.535109726718356,1.0,True,0.0,0.3267276585,True,False,Fora dos critérios
2084.0760009,18.166713715,0.3989783227,0.3303695023,2.1171998978,1.0,30000.0,Arenito,0.0,0.3303695023,0.3229091528484848,0.3266393275742424,1.5153934327121956,1.0,True,0.0,0.3303695023,True,False,Fora dos critérios
2084.2280009,21.317640305,0.4014768898,0.3239788711,2.1157677174,1.0,30000.0,Arenito,0.0,0.3239788711,0.32377714096969706,0.3238780060348485,1.540469260970318,1.0,True,0.0,0.3239788711,True,False,Fora dos critérios
2084.3800009,23.370052338,0.4047987163,0.3274394274,2.1221964359,1.0,30000.0,Arenito,0.0,0.3274394274,0.319880947939394,0.32366018766969695,1.5179220316798554,1.0,True,0.0,0.3274394274,True,False,Fora dos critérios
2084.5320009,25.173318863,0.4089313149,0.3249048889,2.1305510998,1.0,30000.0,Arenito,0.0,0.3249048889,0.3148175152727273,0.31986120208636365,1.522013726554384,1.0,True,0.0,0.3249048889,True,False,Fora dos critérios
2084.6840009,24.853616714,0.4129622281,0.3165672421,2.1383244991,1.0,30000.0,Arenito,0.0,0.3165672421,0.3101063641818182,0.31333680314090906,1.5544575338966788,1.0,True,0.0,0.3165672421,True,False,Fora dos critérios
2084.8360009,22.158290863,0.4154405296,0.3129417002,2.1420111656,1.0,30000.0,Arenito,0.0,0.3129417002,0.3078720208484848,0.3104068605242424,1.5677692090083652,1.0,True,0.0,0.3129417002,True,False,Fora dos critérios
2084.9880009,20.242492676,0.4156483412,0.2933002412,2.1384506226,1.0,30000.0,Arenito,0.0,0.2933002412,0.3100299256969695,0.30166508344848475,1.672339909357625,1.0,True,0.0,0.2933002412,True,False,Fora dos critérios
2085.1400009,18.912691116,0.4154999852,0.2923505008,2.1326339245,1.0,30000.0,Arenito,0.0,0.2923505008,0.3135551972727273,0.30295284903636366,1.6780722343499974,1.0,True,0.0,0.2923505008,True,False,Fora dos critérios
2085.2920009,17.610877991,0.415151149,0.3022370338,2.1253883839,1.0,30000.0,Arenito,0.0,0.3022370338,0.31794643400000006,0.3100917339,1.623862301027519,1.0,True,0.0,0.3022370338,True,False,Fora dos critérios
2085.4440009,17.696554184,0.4147220552,0.3265339136,2.1229999065,1.0,30000.0,Arenito,0.0,0.3265339136,0.319393996060606,0.322963954830303,1.5038105956347776,1.0,True,0.0,0.3265339136,True,False,Fora dos critérios
2085.5960009,20.16824913,0.4135610163,0.3295275271,2.1229999065,1.0,30000.0,Arenito,0.0,0.3295275271,0.319393996060606,0.324460761580303,1.4922394040836633,1.0,True,0.0,0.3295275271,True,False,Fora dos critérios
2085.7480009,22.056444168,0.411719203,0.3253192008,2.124380827,1.0,30000.0,Arenito,0.0,0.3253192008,0.3185570745454545,0.3219381376727273,1.5149201478784478,1.0,True,0.0,0.3253192008,True,False,Fora dos critérios
2085.9000009,23.754110336,0.4101366103,0.3189883828,2.1236236095,1.0,30000.0,Arenito,0.0,0.3189883828,0.31901599424242416,0.3190021885212121,1.5479640283259932,1.0,True,0.0,0.3189883828,True,False,Fora dos critérios
2086.0520009,22.974182129,0.4100424051,0.331123054,2.1243696213,1.0,30000.0,Arenito,0.0,0.331123054,0.3185638658787878,0.3248434599393939,1.4914070610450882,1.0,True,0.0,0.331123054,True,False,Fora dos critérios
2086.2040009,23.031150818,0.4114958644,0.3315570951,2.125,1.0,30000.0,Arenito,0.0,0.3315570951,0.3181818181818181,0.32486945664090905,1.4868218563548365,1.0,True,0.0,0.3315570951,True,False,Fora dos critérios
2086.3560009,24.036676407,0.4134595394,0.3252691031,2.125,1.0,30000.0,Arenito,0.0,0.3252691031,0.3181818181818181,0.32172546064090907,1.511961315475736,1.0,True,0.0,0.3252691031,True,False,Fora dos critérios
2086.5080009,23.904174805,0.4147097468,0.3190928996,2.1236448288,1.0,30000.0,Arenito,0.0,0.3190928996,0.31900313406060615,0.31904801683030304,1.5389011998315523,1.0,True,0.0,0.3190928996,True,False,Fora dos critérios
2086.6600009,25.499362946,0.4147303402,0.314270705,2.1203706264,1.0,30000.0,Arenito,0.0,0.314270705,0.32098749915151503,0.3176291020757575,1.5624754280452695,1.0,True,0.0,0.314270705,True,False,Fora dos critérios
2086.8120009,25.095170975,0.4142642915,0.3260923624,2.1191000938,1.0,30000.0,Arenito,0.0,0.3260923624,0.32175751890909077,0.32392494065454536,1.5066786109808556,1.0,True,0.0,0.3260923624,True,False,Fora dos critérios
2086.9640009,24.970659256,0.4140999913,0.3227304518,2.1191000938,1.0,30000.0,Arenito,0.0,0.3227304518,0.32175751890909077,0.32224398535454535,1.5226757924145982,1.0,True,0.0,0.3227304518,True,False,Fora dos critérios
2087.1160009,27.386192322,0.4140999913,0.3299040198,2.1191000938,1.0,30000.0,Arenito,0.0,0.3299040198,0.32175751890909077,0.32583076935454536,1.4895661069204296,1.0,True,0.0,0.3299040198,True,False,Fora dos critérios
2087.2680009,26.239601135,0.4137682021,0.320040673,2.1139242649,1.0,30000.0,Arenito,0.0,0.320040673,0.32489438490909084,0.32246752895454545,1.5360886098670155,1.0,True,0.0,0.320040673,True,False,Fora dos critérios
2087.4200009,26.379343033,0.4135999978,0.3207222223,2.1126215458,1.0,30000.0,Arenito,0.0,0.3207222223,0.3256839116363635,0.3232030669681818,1.5331360072649192,1.0,True,0.0,0.3207222223,True,False,Fora dos critérios
2087.5720009,24.448656082,0.4119537175,0.3155197799,2.1145513058,1.0,30000.0,Arenito,0.0,0.3155197799,0.32451436012121204,0.32001707001060603,1.5615259163721822,1.0,True,0.0,0.3155197799,True,False,Fora dos critérios
2087.7240009,24.83208847,0.4095249772,0.3213939667,2.116512537,1.0,30000.0,Arenito,0.0,0.3213939667,0.32332573515151497,0.3223598509257575,1.5375246342952449,1.0,True,0.0,0.3213939667,True,False,Fora dos critérios
2087.8760009,24.426387787,0.4068033993,0.3462623656,2.1107907295,1.0,30000.0,Arenito,0.0,0.3462623656,0.32679349727272716,0.3365279314363636,1.4318661478831856,1.0,True,0.0,0.3462623656,True,False,Fora dos critérios
2088.0280009,23.703882217,0.405474633,0.3548383117,2.1073999405,1.0,30000.0,Arenito,0.0,0.3548383117,0.3288485209090908,0.3418434163045454,1.3995475266370936,1.0,True,0.0,0.3548383117,True,False,Fora dos critérios
2088.1800009,24.163311005,0.4056239426,0.3521211147,2.1124534607,1.0,30000.0,Arenito,0.0,0.3521211147,0.32578578139393943,0.3389534480469697,1.4100877540939512,1.0,True,0.0,0.3521211147,True,False,Fora dos critérios
2088.3320009,24.855701447,0.405477196,0.3223693073,2.1152000427,1.0,30000.0,Arenito,0.0,0.3223693073,0.3241211862424241,0.323245246771212,1.540504944841474,1.0,True,0.0,0.3223693073,True,False,Fora dos critérios
2088.4840009,24.269439697,0.4046566188,0.3037691414,2.1126909256,1.0,30000.0,Arenito,0.0,0.3037691414,0.32564186327272726,0.31470550233636363,1.6364887426588248,1.0,True,0.0,0.3037691414,True,False,Fora dos critérios
2088.6360009,20.822038651,0.4043000042,0.3087929785,2.1088035107,1.0,30000.0,Arenito,0.0,0.3087929785,0.32799787230303024,0.3183954254015151,1.610574098869848,1.0,True,0.0,0.3087929785,True,False,Fora dos critérios
2088.7880009,17.437963486,0.4046186209,0.3212305009,2.1123707294,1.0,30000.0,Arenito,0.0,0.3212305009,0.32583592157575764,0.3235332112378788,1.547605599261149,1.0,True,0.0,0.3212305009,True,False,Fora dos critérios
2088.9400009,18.542474747,0.4047999978,0.3252474964,2.1214230061,1.0,30000.0,Arenito,0.0,0.3252474964,0.32034969327272717,0.3227985948363636,1.5281493006300393,1.0,True,0.0,0.3252474964,True,False,Fora dos critérios
2089.0920009,22.235721588,0.4041672647,0.3219159245,2.1287331581,1.0,30000.0,Arenito,0.0,0.3219159245,0.31591929812121194,0.318917611310606,1.5451725047184515,1.0,True,0.0,0.3219159245,True,False,Fora dos critérios
2089.2440009,24.110450745,0.4028557837,0.3147605658,2.1296410561,1.0,30000.0,Arenito,0.0,0.3147605658,0.31536905690909084,0.31506481135454545,1.5828686628521984,1.0,True,0.0,0.3147605658,True,False,Fora dos critérios
2089.3960009,21.46121788,0.3998561203,0.3054216504,2.1313438416,1.0,30000.0,Arenito,0.0,0.3054216504,0.31433706569696956,0.30987935804848477,1.6373755705407245,1.0,True,0.0,0.3054216504,True,False,Fora dos critérios
2089.5480009,19.714857101,0.3954029977,0.2935582101,2.1328001022,1.0,30000.0,Arenito,0.0,0.2935582101,0.3134544835151514,0.3035063468075757,1.7131121300103531,1.0,True,0.0,0.2935582101,True,False,Fora dos critérios
2089.7000009,21.384817123,0.3899294734,0.2892221212,2.1316180229,1.0,30000.0,Arenito,0.0,0.2892221212,0.3141708952121211,0.30169650820606053,1.750956921790722,1.0,True,0.0,0.2892221212,True,False,Fora dos critérios
2089.8520009,25.331254959,0.384662658,0.3007575572,2.1320776939,1.0,30000.0,Arenito,0.0,0.3007575572,0.31389230672727275,0.3073249319636364,1.6952878017964954,1.0,True,0.0,0.3007575572,True,False,Fora dos critérios
2090.0040009,24.706678391,0.3810118139,0.3118546903,2.1316285133,1.0,30000.0,Arenito,0.0,0.3118546903,0.3141645373939394,0.3130096138469697,1.6427765650410064,1.0,True,0.0,0.3118546903,True,False,Fora dos critérios
2090.1560009,23.183950424,0.3778132498,0.3111857474,2.1320662498,1.0,30000.0,Arenito,0.0,0.3111857474,0.31389924254545465,0.31254249497272735,1.6532621006713506,1.0,True,0.0,0.3111857474,True,False,Fora dos critérios
2090.3080009,21.872478485,0.3743597865,0.3105675876,2.1292533875,1.0,30000.0,Arenito,0.0,0.3105675876,0.3156040075757576,0.3130857975878788,1.6641760820977778,1.0,True,0.0,0.3105675876,True,False,Fora dos critérios
2090.4600009,23.474340439,0.370623976,0.3111953735,2.121029377,1.0,30000.0,Arenito,0.0,0.3111953735,0.32058825636363625,0.3158918149318181,1.6691682408820945,1.0,True,0.0,0.3111953735,True,False,Fora dos critérios
2090.6120009,25.44793129,0.3667365611,0.3181509078,2.1183514595,1.0,30000.0,Arenito,0.0,0.3181509078,0.3222112366666667,0.32018107223333336,1.64130664991689,1.0,True,0.0,0.3181509078,True,False,Fora dos critérios
2090.7640009,24.163833618,0.3648984432,0.313331008,2.1203062534,1.0,30000.0,Arenito,0.0,0.313331008,0.3210265130909091,0.3171787605454546,1.670746726579349,1.0,True,0.0,0.313331008,True,False,Fora dos critérios
2090.9160009,22.333217621,0.3662021458,0.3033145368,2.1187565327,1.0,30000.0,Arenito,0.0,0.3033145368,0.32196573775757575,0.31264013727878787,1.7228454989177238,1.0,True,0.0,0.3033145368,True,False,Fora dos critérios
2091.0680009,22.161691666,0.3718691468,0.2958315313,2.1089990139,1.0,30000.0,Arenito,0.0,0.2958315313,0.3278793855151514,0.31185545840757567,1.752913415359497,1.0,True,0.0,0.2958315313,True,False,Fora dos critérios
2091.2200009,26.369384766,0.3799417913,0.307325393,2.0988559723,1.0,30000.0,Arenito,0.0,0.307325393,0.33402668345454545,0.32067603822727275,1.669333163760087,1.0,True,0.0,0.307325393,True,False,Fora dos critérios
2091.3720009,31.062162399,0.3850182295,0.335885793,2.1026320457,1.0,30000.0,Arenito,0.008851353325000014,0.3329127491693092,0.33173815412121205,0.333811973560606,1.5308369156962351,1.0,True,0.0,0.3329127491693092,True,False,Fora dos critérios
2091.5240009,32.898651123,0.3864951134,0.3572764695,2.116607666,1.0,30000.0,Arenito,0.024155426025000003,0.3486463041705196,0.3232680812121211,0.3402722753560605,1.4589584728626221,1.0,True,0.0,0.3486463041705196,True,False,Fora dos critérios
2091.6760009,30.857648849,0.3889931142,0.3561266363,2.1253519058,1.0,30000.0,Arenito,0.0071470737416666685,0.3535813729689922,0.31796854193939383,0.3370475891196969,1.433968678325718,1.0,True,0.0,0.3535813729689922,True,False,Fora dos critérios
2091.8280009,26.832794189,0.3983315527,0.3293696642,2.1223728657,1.0,30000.0,Arenito,0.0,0.3293696642,0.3197740207878787,0.32457184249393933,1.5212270818192761,1.0,True,0.0,0.3293696642,True,False,Fora dos critérios
2091.9800009,24.309762955,0.4160332084,0.314815551,2.1145563126,1.0,30000.0,Arenito,0.0,0.314815551,0.32451132569696967,0.3196634383484849,1.5573270381321231,1.0,True,0.0,0.314815551,True,False,Fora dos critérios
2092.1320009,26.746042252,0.4363921583,0.3320927024,2.1124591827,1.0,30000.0,Arenito,0.0,0.3320927024,0.3257823135151515,0.32893750795757576,1.4414586835646175,1.0,True,0.0,0.3320927024,True,False,Fora dos critérios
2092.2840009,38.434314728,0.455827415,0.3566130698,2.1200549603,1.0,30000.0,Arenito,0.07028595606666664,0.3315481792432381,0.32117881193939385,0.33889594086969693,1.4127103662794172,1.0,True,0.0,0.3315481792432381,True,False,Fora dos critérios
2092.4360009,51.125953674,0.4767821431,0.3904291093,2.1261501312,1.0,30000.0,Arenito,0.17604961395000002,0.3216942153328926,0.3174847689696968,0.3539569391348484,1.4236287755856074,1.0,True,0.0,0.3216942153328926,True,False,Fora dos critérios
2092.5880009,60.986988068,0.5011127591,0.415391475,2.1247122288,1.0,30000.0,Arenito,0.2582249005666667,0.308127052671884,0.31835622496969695,0.3668738499848485,1.4497811202314228,1.0,True,0.0,0.308127052671884,True,False,Fora dos critérios
2092.7400009,66.645507813,0.528871119,0.4596027136,2.1152617931,1.0,30000.0,Arenito,0.305379231775,0.31924958999912667,0.32408376175757564,0.3918432376787878,1.3620552550119998,1.0,True,0.0,0.31924958999912667,True,False,Fora dos critérios
2092.8920009,69.343910217,0.5528344512,0.4845961928,2.1027693748,1.0,65000.0,Folhelho,0.327865918475,0.32571361695813983,0.3316549243636364,0.4081255585818182,1.3057695446866957,1.0,True,0.0,0.32571361695813983,True,False,Fora dos critérios
2093.0440009,71.832550049,0.5653948188,0.4933618307,2.0932407379,1.0,65000.0,Folhelho,0.3486045837416667,0.3213736350747999,0.3374298558181818,0.4153958432590909,1.308620871508933,1.0,True,0.0,0.3213736350747999,True,False,Fora dos critérios
2093.1960009,67.743186951,0.5669967532,0.4875762165,2.0832326412,1.0,65000.0,Folhelho,0.314526557925,0.3342205473981604,0.34349536896969696,0.4155357927348485,1.2565407221243194,1.0,True,0.0,0.3342205473981604,True,False,Fora dos critérios
2093.3480009,61.792171478,0.5599256158,0.4845894575,2.0748615265,1.0,65000.0,Folhelho,0.2649347623166667,0.35620486475607505,0.34856877181818186,0.4165791146590909,1.1864105103769496,1.0,True,0.0,0.35620486475607505,True,False,Fora dos critérios
2093.5000009,57.177623749,0.5467473269,0.4827468693,2.0679624081,1.0,65000.0,Folhelho,0.22648019790833332,0.3734142628013077,0.3527500556969696,0.4177484624984848,1.1452907778854395,1.0,True,0.0,0.3734142628013077,True,False,Fora dos critérios
2093.6520009,56.169212341,0.5324678421,0.4747692347,2.0655524731,1.0,65000.0,Folhelho,0.21807676950833332,0.3712330937346803,0.3542106223636364,0.4144899285318182,1.1673648795347746,1.0,True,0.0,0.3712330937346803,True,False,Fora dos critérios
2093.8040009,56.243808746,0.5218219161,0.4695218503,2.065351963,1.0,65000.0,Folhelho,0.21869840621666667,0.3668381699554896,0.3543321436363637,0.4119269969681818,1.1933403463784344,1.0,True,0.0,0.3668381699554896,True,False,Fora dos critérios
2093.9560009,53.232654572,0.5185936093,0.4765495658,2.0676810741,1.0,65000.0,Folhelho,0.19360545476666668,0.3842869703944335,0.35292056115151527,0.4147350634757576,1.1426961394679156,1.0,True,0.0,0.3842869703944335,True,False,Fora dos critérios
2094.1080009,49.269859314,0.5264729261,0.4813635349,2.0809366703,1.0,65000.0,Folhelho,0.16058216095000002,0.40406513826322726,0.34488686648484856,0.4131252006924243,1.0786004485316647,1.0,True,0.0,0.40406513826322726,True,False,Fora dos critérios
2094.2600009,46.724536896,0.5441074371,0.4721876383,2.0962097645,1.0,65000.0,Folhelho,0.13937114079999996,0.40637830847847123,0.3356304457575756,0.4039090420287878,1.0549385206140414,1.0,True,0.0,0.40637830847847123,True,False,Fora dos critérios
2094.4120009,42.946891785,0.5661419034,0.4409014285,2.1058194637,1.0,65000.0,Folhelho,0.10789076487499999,0.3933322361446549,0.32980638563636355,0.3853539070681818,1.0685080748172109,1.0,True,0.0,0.3933322361446549,True,False,Fora dos critérios
2094.5640009,36.417919159,0.5811640024,0.3953730464,2.1041293144,1.0,65000.0,Folhelho,0.053482659658333334,0.37422744432131033,0.3308307185454544,0.36310188247272723,1.1084472066006494,1.0,True,0.0,0.37422744432131033,True,False,Fora dos critérios
2094.7160009,28.879714966,0.5786888599,0.3467791378,2.0985839367,1.0,65000.0,Folhelho,0.0,0.3467791378,0.33419155351515156,0.3404853456575758,1.1987385626136338,1.0,True,0.0,0.3467791378,True,False,Fora dos critérios
2094.8680009,25.512056351,0.5633472204,0.3163143992,2.0945577621,1.0,65000.0,Folhelho,0.0,0.3163143992,0.3366316593333333,0.32647302926666666,1.331965450288058,1.0,True,0.0,0.3163143992,True,False,Fora dos critérios
2095.0200009,25.415700912,0.5435631275,0.309696883,2.0938682556,1.0,30000.0,Arenito,0.0,0.309696883,0.3370495420606061,0.32337321253030304,1.3849630003602236,1.0,True,0.0,0.309696883,True,False,Fora dos critérios
2095.1720009,25.094602585,0.5213629007,0.3153229654,2.0988106728,1.0,30000.0,Arenito,0.0,0.3153229654,0.3340541376969697,0.32468855154848486,1.3889107384757382,1.0,True,0.0,0.3153229654,True,False,Fora dos critérios
2095.3240009,21.980491638,0.4964608252,0.3217999935,2.1046402454,1.0,30000.0,Arenito,0.0,0.3217999935,0.3305210633939393,0.32616052844696963,1.3946700561191612,1.0,True,0.0,0.3217999935,True,False,Fora dos critérios
2095.4760009,18.096691132,0.4670930803,0.3250882924,2.1114711761,1.0,30000.0,Arenito,0.0,0.3250882924,0.3263811053939395,0.3257346988969697,1.4233016537493952,1.0,True,0.0,0.3250882924,True,False,Fora dos critérios
2095.6280009,19.14632225,0.4341861904,0.3352198601,2.1192536354,1.0,30000.0,Arenito,0.0,0.3352198601,0.3216644633939395,0.3284421617469697,1.4316348320895613,1.0,True,0.0,0.3352198601,True,False,Fora dos critérios
2095.7800009,23.728391647,0.4041031003,0.3342057765,2.1260480881,1.0,30000.0,Arenito,0.0,0.3342057765,0.31754661327272715,0.32587619488636355,1.4884695572823106,1.0,True,0.0,0.3342057765,True,False,Fora dos critérios
2095.9320009,26.650411606,0.3828313053,0.3190881312,2.1289000511,1.0,30000.0,Arenito,0.0,0.3190881312,0.3158181508484848,0.3174531410242424,1.6017164187803559,1.0,True,0.0,0.3190881312,True,False,Fora dos critérios
2096.0840009,24.69903183,0.3702446818,0.3065401614,2.1279284954,1.0,30000.0,Arenito,0.0,0.3065401614,0.3164069724848485,0.31147356694242423,1.6953844821991106,1.0,True,0.0,0.3065401614,True,False,Fora dos critérios
2096.2360009,21.171632767,0.3642236888,0.3094869554,2.128985405,1.0,30000.0,Arenito,0.0,0.3094869554,0.31576642121212123,0.3126266883060606,1.693064708784605,1.0,True,0.0,0.3094869554,True,False,Fora dos critérios
2096.3880009,20.183639526,0.362546593,0.3285060227,2.126896143,1.0,30000.0,Arenito,0.0,0.3285060227,0.31703264060606046,0.32276933165303023,1.5987286202862838,1.0,True,0.0,0.3285060227,True,False,Fora dos critérios
2096.5400009,19.469158173,0.3623000085,0.342520237,2.1200780869,1.0,30000.0,Arenito,0.0,0.342520237,0.3211647958181818,0.3318425164090909,1.5338383498634638,1.0,True,0.0,0.342520237,True,False,Fora dos critérios
2096.6920009,18.828630447,0.362550348,0.3491054475,2.1171998978,1.0,30000.0,Arenito,0.0,0.3491054475,0.3229091528484848,0.3360073001742424,1.5043857505699783,1.0,True,0.0,0.3491054475,True,False,Fora dos critérios
2096.8440009,20.846364975,0.3623015583,0.3479158878,2.1181471348,1.0,30000.0,Arenito,0.0,0.3479158878,0.3223350698181818,0.3351254788090909,1.5100476001810539,1.0,True,0.0,0.3479158878,True,False,Fora dos critérios
2096.9960009,24.485029221,0.3613038063,0.3381854594,2.1171648502,1.0,30000.0,Arenito,0.0,0.3381854594,0.3229303938181818,0.3305579266090909,1.555638922637422,1.0,True,0.0,0.3381854594,True,False,Fora dos critérios
2097.1480009,25.143489838,0.3603561819,0.3231440783,2.1152000427,1.0,30000.0,Arenito,0.0,0.3231440783,0.3241211862424241,0.3236326322712121,1.63018844263856,1.0,True,0.0,0.3231440783,True,False,Fora dos critérios
2097.3000009,22.150249481,0.3601450324,0.3134801388,2.1113774776,1.0,30000.0,Arenito,0.0,0.3134801388,0.3264378923636363,0.31995901558181816,1.680936297265232,1.0,True,0.0,0.3134801388,True,False,Fora dos critérios
2097.4520009,20.475978851,0.3620585501,0.3094755113,2.1083755493,1.0,30000.0,Arenito,0.0,0.3094755113,0.3282572428484849,0.3188663770742425,1.6981822881147386,1.0,True,0.0,0.3094755113,True,False,Fora dos critérios
2097.6040009,20.196527481,0.3680728972,0.309638232,2.1065351963,1.0,30000.0,Arenito,0.0,0.309638232,0.32937260830303033,0.3195054201515152,1.6833658060031833,1.0,True,0.0,0.309638232,True,False,Fora dos critérios
2097.7560009,20.191682816,0.379403621,0.3123600781,2.1063468456,1.0,30000.0,Arenito,0.0,0.3123600781,0.3294867602424242,0.3209234191712121,1.6435909509985425,1.0,True,0.0,0.3123600781,True,False,Fora dos critérios
2097.9080009,19.549930573,0.3960491121,0.3104903698,2.1121807098,1.0,30000.0,Arenito,0.0,0.3104903698,0.3259510849696969,0.3182207273848484,1.6183682268142139,1.0,True,0.0,0.3104903698,True,False,Fora dos critérios
2098.0600009,20.676445007,0.4190362692,0.3194440901,2.1189219952,1.0,30000.0,Arenito,0.0,0.3194440901,0.3218654574545454,0.3206547737772727,1.5292529781209088,1.0,True,0.0,0.3194440901,True,False,Fora dos critérios
2098.2120009,23.671760559,0.4460655451,0.325510323,2.1229999065,1.0,30000.0,Arenito,0.0,0.325510323,0.319393996060606,0.322452159530303,1.4545742481954107,1.0,True,0.0,0.325510323,True,False,Fora dos critérios
2098.3640009,25.273445129,0.4707987905,0.3241453469,2.1285774708,1.0,30000.0,Arenito,0.0,0.3241453469,0.3160136540606061,0.3200795004803031,1.4218131908722456,1.0,True,0.0,0.3241453469,True,False,Fora dos critérios
